,date,ticker,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2024-04-01,JNJ,152.87562561035156,158.14999389648438,156.77000427246094,157.72000122070312,4364700.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,152.87562561035156,152.87562561035156,13.649999618530273,0.0
0,2024-04-01,JPM,193.30322265625,200.94000244140625,198.57000732421875,199.99000549316406,7309000.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,193.30322265625,193.30322265625,13.649999618530273,0.0
0,2024-04-01,KO,58.9178466796875,61.29999923706055,60.630001068115234,61.18000030517578,11668700.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,58.9178466796875,58.9178466796875,13.649999618530273,0.0
0,2024-04-01,MCD,273.5670471191406,281.54998779296875,278.6400146484375,281.5,2408800.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,273.5670471191406,273.5670471191406,13.649999618530273,0.0
0,2024-04-01,MMM,91.92610931396484,94.33999633789062,88.2300033569336,91.05000305175781,13004800.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,91.92610931396484,91.92610931396484,13.649999618530273,0.0
0,2024-04-01,MRK,127.21943664550781,131.92999267578125,130.11000061035156,131.67999267578125,5377600.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,127.21943664550781,127.21943664550781,13.649999618530273,0.0
0,2024-04-01,MSFT,421.3531188964844,427.8900146484375,422.2200012207031,423.95001220703125,16316000.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,421.3531188964844,421.3531188964844,13.649999618530273,0.0
0,2024-04-01,NKE,90.86425018310547,93.91999816894531,91.69000244140625,93.80999755859375,10360000.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,90.86425018310547,90.86425018310547,13.649999618530273,0.0
0,2024-04-01,PG,156.71331787109375,162.07000732421875,159.8000030517578,161.77999877929688,5971900.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,156.71331787109375,156.71331787109375,13.649999618530273,0.0
0,2024-04-01,TRV,224.18692016601562,230.0,227.30999755859375,229.80999755859375,801300.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,224.18692016601562,224.18692016601562,13.649999618530273,0.0
0,2024-04-01,UNH,481.99188232421875,495.7799987792969,488.70001220703125,494.4700012207031,2928700.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,481.99188232421875,481.99188232421875,13.649999618530273,0.0
0,2024-04-01,V,276.21923828125,280.8900146484375,276.7900085449219,280.3599853515625,5084000.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,276.21923828125,276.21923828125,13.649999618530273,0.0
0,2024-04-01,VZ,38.979209899902344,42.34000015258789,41.529998779296875,41.9900016784668,15031600.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,38.979209899902344,38.979209899902344,13.649999618530273,0.0
0,2024-04-01,WBA,18.267391204833984,21.739999771118164,19.5,21.56999969482422,36186100.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,18.267391204833984,18.267391204833984,13.649999618530273,0.0
0,2024-04-01,WMT,59.32835006713867,60.7599983215332,59.93000030517578,60.310001373291016,13837600.0,0.0,0.0,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,59.32835006713867,59.32835006713867,13.649999618530273,0.0
1,2024-04-02,AAPL,168.0465087890625,169.33999633789062,168.22999572753906,169.0800018310547,49329500.0,1.0,-0.026573132245943043,170.31370805244387,166.96371199150144,0.0,-66.66666666666667,100.0,168.63871002197266,168.63871002197266,14.609999656677246,0.0
1,2024-04-02,AMGN,268.039306640625,283.9100036621094,276.0400085449219,283.3399963378906,2220500.0,1.0,-0.1487042353703032,280.72663795605473,261.9799355302734,0.0,-66.66666666666667,100.0,271.35328674316406,271.35328674316406,14.609999656677246,0.0
1,2024-04-02,AXP,222.3189697265625,226.97000122070312,224.58999633789062,226.3699951171875,1984500.0,1.0,-0.04600255917276286,226.24387279424872,220.44446643914972,0.0,-66.66666666666667,100.0,223.34416961669922,223.34416961669922,14.609999656677246,0.0
1,2024-04-02,BA,188.0399932861328,189.22999572753906,187.1300048828125,189.0,4477200.0,1.0,-0.03275656088803203,190.83475793897315,186.70523534715966,0.0,-66.66666666666748,100.0,188.7699966430664,188.7699966430664,14.609999656677246,0.0
1,2024-04-02,CAT,359.4168701171875,364.989990234375,361.4800109863281,362.30999755859375,1968900.0,1.0,0.02409353011694293,360.398628571971,357.36122860576336,100.0,-66.66666666666667,100.0,358.8799285888672,358.8799285888672,14.609999656677246,0.0
1,2024-04-02,CRM,302.2314758300781,304.4599914550781,294.8900146484375,297.5,4746100.0,1.0,0.038810925606014735,303.8129358389147,298.92015742280404,100.0,-66.66666666667136,100.0,301.3665466308594,301.3665466308594,14.609999656677246,0.0
1,2024-04-02,CSCO,47.53252410888672,50.09000015258789,49.150001525878906,49.959999084472656,16414400.0,1.0,-0.014691719642058843,48.78601036116396,46.933868789226665,0.0,-66.66666666666762,100.0,47.85993957519531,47.85993957519531,14.609999656677246,0.0
1,2024-04-02,CVX,153.15354919433594,161.22000122070312,159.02000427246094,160.0500030517578,8815400.0,1.0,0.015053920256775655,153.7669633938329,151.86916026339367,100.0,66.66666666666667,100.0,152.81806182861328,152.81806182861328,14.609999656677246,0.0
1,2024-04-02,DIS,121.71663665771484,123.52999877929688,120.16000366210938,120.22000122070312,15517100.0,1.0,0.028682317489256093,122.8853781232108,119.26948332698451,100.0,66.66666666666666,100.0,121.07743072509766,121.07743072509766,14.609999656677246,0.0
1,2024-04-02,DOW,55.86278533935547,59.375,58.01100158691406,58.33000183105469,6330200.0,1.0,0.021773289411505914,56.74999907949387,54.00510498544754,100.0,66.66666666666613,100.0,55.3775520324707,55.3775520324707,14.609999656677246,0.0
1,2024-04-02,GS,401.2973937988281,413.1700134277344,407.6199951171875,410.739990234375,1976000.0,1.0,-0.07375746506909309,407.5903241514001,398.2919390321936,0.0,-66.66666666666758,100.0,402.9411315917969,402.9411315917969,14.609999656677246,0.0
1,2024-04-02,HD,354.1928405761719,366.8599853515625,362.9599914550781,364.5,4650500.0,1.0,-0.11011377970385183,363.58766381047144,349.7059458086692,0.0,-66.66666666666667,100.0,356.6468048095703,356.6468048095703,14.609999656677246,0.0
1,2024-04-02,HON,196.07179260253906,202.3000030517578,200.02000427246094,202.0800018310547,2615100.0,1.0,-0.03910636901855469,199.40831801518922,194.47829392328734,0.0,-66.66666666666667,100.0,196.94330596923828,196.94330596923828,14.609999656677246,0.0
1,2024-04-02,IBM,182.73472595214844,189.8000030517578,187.60000610351562,189.13999938964844,2693500.0,1.0,-0.02062078622674335,184.4940756182248,181.8944741864627,0.0,-66.6666666666644,100.0,183.19427490234375,183.19427490234375,14.609999656677246,0.0
1,2024-04-02,INTC,43.486385345458984,44.08000183105469,43.5,43.93000030517578,32748400.0,1.0,-0.012878576914467033,44.58517565078007,42.96161161118282,0.0,-66.66666666666667,100.0,43.773393630981445,43.773393630981445,14.609999656677246,0.0
1,2024-04-02,JNJ,152.82717895507812,157.8300018310547,155.9499969482422,156.57000732421875,6102300.0,1.0,-0.0010869441888416986,152.91991619965415,152.78288836577553,0.0,-66.66666666666667,100.0,152.85140228271484,152.85140228271484,14.609999656677246,0.0
1,2024-04-02,JPM,193.22547912597656,199.77999877929688,198.0800018310547,198.38999938964844,7014700.0,1.0,-0.0017442458715208886,193.37429684601273,193.15440493621384,0.0,-66.66666666666667,100.0,193.26435089111328,193.26435089111328,14.609999656677246,0.0
1,2024-04-02,KO,58.40324020385742,60.72999954223633,60.11000061035156,60.45000076293945,13017300.0,1.0,-0.01154565811156516,59.38830689917638,57.932779984368544,0.0,-66.66666666666755,100.0,58.66054344177246,58.66054344177246,14.609999656677246,0.0
1,2024-04-02,MCD,271.1459045410156,280.4800109863281,277.45001220703125,280.0,2907700.0,1.0,-0.05432050656048659,275.78048850050146,268.9324631596548,0.0,-66.6666666666691,100.0,272.3564758300781,272.3564758300781,14.609999656677246,0.0
1,2024-04-02,MMM,90.77238464355469,94.41999816894531,91.9000015258789,93.0999984741211,8912000.0,1.0,-0.025884848374602143,92.98086005489824,89.71763390262129,0.0,66.66666666666667,100.0,91.34924697875977,91.34924697875977,14.609999656677246,0.0
1,2024-04-02,MRK,126.59785461425781,130.75999450683594,129.27999877929688,130.10000610351562,6584200.0,1.0,-0.013945750701097381,127.78769536860398,126.02959589116165,0.0,-66.6666666666645,100.0,126.90864562988281,126.90864562988281,14.609999656677246,0.0
1,2024-04-02,MSFT,418.2468566894531,422.3800048828125,417.8399963378906,420.1099853515625,17912000.0,1.0,-0.0696917802858934,424.19290593443935,415.40706965149815,0.0,-66.66666666666667,100.0,419.79998779296875,419.79998779296875,14.609999656677246,0.0
1,2024-04-02,NKE,89.28373718261719,91.9000015258789,90.63999938964844,91.76000213623047,11107300.0,1.0,-0.035460227575057957,92.30917660365886,87.8388107620638,0.0,-66.66666666666667,100.0,90.07399368286133,90.07399368286133,14.609999656677246,0.0
1,2024-04-02,PG,156.70355224609375,160.7100067138672,159.63999938964844,159.63999938964844,6771200.0,1.0,-0.00021910056091201113,156.7222457379138,156.6946243792737,0.0,-66.66666666667038,100.0,156.70843505859375,156.70843505859375,14.609999656677246,0.0
1,2024-04-02,TRV,223.88232421875,229.77999877929688,227.50999450683594,229.14999389648438,1115800.0,1.0,-0.00683388343222191,224.46538591204973,223.6038584727159,0.0,-66.66666666666667,100.0,224.0346221923828,224.0346221923828,14.609999656677246,0.0
1,2024-04-02,UNH,450.92864990234375,463.67999267578125,449.6000061035156,459.6000061035156,11867000.0,1.0,-0.696931496644595,510.3903106954445,422.530221531118,0.0,-66.66666666666667,100.0,466.46026611328125,466.46026611328125,14.609999656677246,0.0
1,2024-04-02,V,276.3780517578125,279.3299865722656,276.9800109863281,278.0,6912300.0,1.0,0.0035631228715260477,276.52324119197357,276.07404884708893,100.0,-66.66666666665729,100.0,276.29864501953125,276.29864501953125,14.609999656677246,0.0
1,2024-04-02,VZ,39.21890640258789,42.68000030517578,42.2599983215332,42.29999923706055,17260800.0,1.0,0.005377806150001163,39.43804019619642,38.760076106293816,100.0,66.66666666666667,100.0,39.09905815124512,39.09905815124512,14.609999656677246,0.0
1,2024-04-02,WBA,17.50079345703125,19.6200008392334,18.670000076293945,19.549999237060547,28791400.0,1.0,-0.017199308444286743,18.968225262759915,16.79995939910532,0.0,-66.66666666666687,100.0,17.884092330932617,17.884092330932617,14.609999656677246,0.0
1,2024-04-02,WMT,58.49775695800781,60.099998474121094,58.880001068115234,59.900001525878906,19510100.0,1.0,-0.01863510180741912,60.08768955231974,57.73841747282675,0.0,-66.66666666666723,100.0,58.91305351257324,58.91305351257324,14.609999656677246,0.0
2,2024-04-03,AAPL,168.8527069091797,170.67999267578125,168.5800018310547,168.7899932861328,47691700.0,2.0,-0.008859289433758022,169.919946759398,167.5001378760187,41.3197502958114,9.472770830638794,6.800223929284174,168.71004231770834,168.71004231770834,14.329999923706055,0.0
2,2024-04-03,AMGN,266.30224609375,276.4700012207031,273.67999267578125,275.69000244140625,1669200.0,2.0,-0.24334485531363725,278.49837797781447,260.8408350755709,0.0,-100.00000000000156,100.0,269.6696065266927,269.6696065266927,14.329999923706055,0.0
2,2024-04-03,AXP,223.40333557128906,227.25999450683594,225.25,225.80999755859375,2070100.0,2.0,-0.024990271328590552,225.41542925395612,221.31235394916888,35.36261211761827,-18.690743083299658,75.68682134969083,223.3638916015625,223.3638916015625,14.329999923706055,0.0
2,2024-04-03,BA,184.9199981689453,188.77999877929688,184.27000427246094,187.67999267578125,6609300.0,2.0,-0.13848922221109206,192.1658664504521,182.80746118626664,0.0,-97.20994846515777,100.0,187.48666381835938,187.48666381835938,14.329999923706055,0.0
2,2024-04-03,CAT,370.2142333984375,376.07000732421875,364.6000061035156,365.489990234375,2623700.0,2.0,0.36552552888997525,375.78974163831106,349.52631874580356,100.0,100.0,82.15949858421885,362.6580301920573,362.6580301920573,14.329999923706055,0.0
2,2024-04-03,CRM,302.9671325683594,307.1600036621094,303.1000061035156,303.989990234375,3047400.0,2.0,0.07226549411473115,304.4315262182955,299.36862433508986,100.0,100.0,27.71977760612713,301.9000752766927,301.9000752766927,14.329999923706055,0.0
2,2024-04-03,CSCO,47.31894302368164,49.220001220703125,48.65999984741211,48.79999923706055,22210000.0,2.0,-0.025343303609155043,48.5846156281405,46.77459915457435,0.0,-100.0000000000007,100.0,47.67960739135742,47.67960739135742,14.329999923706055,0.0
2,2024-04-03,CVX,153.7861785888672,160.9499969482422,159.72000122070312,160.10000610351562,7819700.0,2.0,0.03879948208205519,154.44455951492807,151.8369753158011,100.0,66.22392306449731,100.0,153.1407674153646,153.1407674153646,14.329999923706055,0.0
2,2024-04-03,DIS,117.91114044189453,123.69000244140625,118.37999725341797,122.2699966430664,22480400.0,2.0,-0.08146124440028757,123.89518137876152,116.1488198826317,24.513508834305867,-99.99999999999788,25.480668554393464,120.02200063069661,120.02200063069661,14.329999923706055,0.0
2,2024-04-03,DOW,56.52232360839844,60.279998779296875,59.380001068115234,59.380001068115234,4943200.0,2.0,0.048195734679985947,57.39900273368237,54.11928238187752,100.0,99.99999999999888,100.0,55.759142557779946,55.759142557779946,14.329999923706055,0.0
2,2024-04-03,GS,405.06427001953125,416.6300048828125,411.0,411.0,1549200.0,2.0,0.022828955822319585,407.74979365366175,399.5478951484216,54.24048035253039,38.02434326787537,8.43453000390914,403.6488444010417,403.6488444010417,14.329999923706055,0.0
2,2024-04-03,HD,351.16802978515625,362.3999938964844,359.0,362.0,4723000.0,2.0,-0.2341060131130348,362.8274432572876,346.8136496789103,0.0,-77.0006234961573,100.0,354.82054646809894,354.82054646809894,14.329999923706055,0.0
2,2024-04-03,HON,193.8587188720703,200.94000244140625,197.9199981689453,199.4199981689453,2496000.0,2.0,-0.11845656018780915,199.88050797281292,191.94971256755164,0.0,-92.38045299622732,100.0,195.91511027018228,195.91511027018228,14.329999923706055,0.0
2,2024-04-03,IBM,184.68899536132812,191.35000610351562,188.49000549316406,188.60000610351562,2826200.0,2.0,0.034326802834044656,185.64793315671167,181.7370969539654,68.74620238624335,91.23900974845397,28.596461710731248,183.69251505533853,183.69251505533853,14.329999923706055,0.0
2,2024-04-03,INTC,39.91366195678711,41.650001525878906,40.220001220703125,41.400001525878906,83718000.0,2.0,-0.1271998017195628,46.98046375402955,37.99316905847045,0.0,-99.99999999999986,100.0,42.48681640625,42.48681640625,14.329999923706055,0.0
2,2024-04-03,JNJ,149.4650421142578,158.0500030517578,154.25,157.7899932861328,8098200.0,2.0,-0.1056446448951931,155.63314757814567,147.81208354164602,0.0,-99.99999999999882,100.0,151.72261555989584,151.72261555989584,14.329999923706055,0.0
2,2024-04-03,JPM,192.6813507080078,199.55999755859375,197.6999969482422,199.0399932861328,9353400.0,2.0,-0.019095905132473945,193.74768236561488,192.3923526278747,0.0,-87.31165531014456,100.0,193.07001749674478,193.07001749674478,14.329999923706055,0.0
2,2024-04-03,KO,58.09253692626953,60.38999938964844,59.779998779296875,60.04999923706055,13672900.0,2.0,-0.024346350141811968,59.30487155412168,57.63754431908796,0.0,-85.10946300035903,100.0,58.47120793660482,58.47120793660482,14.329999923706055,0.0
2,2024-04-03,MCD,268.9981689453125,277.9599914550781,275.1499938964844,276.57000732421875,2748000.0,2.0,-0.1358162595728345,275.808644394368,266.66543600927787,0.0,-100.00000000000138,100.0,271.23704020182294,271.23704020182294,14.329999923706055,0.0
2,2024-04-03,MMM,91.1146011352539,94.69999694824219,92.5,93.33999633789062,6060200.0,2.0,-0.022370321700435625,92.45614442539912,90.08591896978317,23.479953704891187,78.57970304330685,100.0,91.27103169759114,91.27103169759114,14.329999923706055,0.0
2,2024-04-03,MRK,126.16080474853516,132.3000030517578,129.42999267578125,130.35000610351562,7741400.0,2.0,-0.03132254462558137,127.72334475319097,125.59538591900956,0.0,-2.8990162617905777,32.96213197976015,126.65936533610027,126.65936533610027,14.329999923706055,0.0
2,2024-04-03,MSFT,417.26434326171875,423.260009765625,419.0899963378906,419.7300109863281,16502300.0,2.0,-0.1192688435889977,423.223440479488,414.6861054189495,0.0,-43.072115638545846,64.64018202128435,418.95477294921875,418.95477294921875,14.329999923706055,0.0
2,2024-04-03,NKE,88.67510223388672,91.44000244140625,90.27999877929688,91.01000213623047,8876600.0,2.0,-0.06405710166042411,91.86761195774115,87.3477811086651,0.0,-69.97222613303298,100.0,89.60769653320312,89.60769653320312,14.329999923706055,0.0
2,2024-04-03,PG,152.3899688720703,160.8800048828125,155.67999267578125,160.6300048828125,9601800.0,2.0,-0.13404313992077732,160.25549112278915,150.28240153671604,0.0,-100.00000000000072,100.0,155.2689463297526,155.2689463297526,14.329999923706055,0.0
2,2024-04-03,TRV,225.07122802734375,229.41000366210938,226.8800048828125,227.5,856600.0,2.0,0.02816011203577773,225.61527456387986,223.14504037752639,80.15010399886435,10.367266892525693,100.0,224.38015747070312,224.38015747070312,14.329999923706055,0.0
2,2024-04-03,UNH,452.5034484863281,462.8500061035156,455.54998779296875,462.0,4460400.0,2.0,-0.8391946485950257,496.8029658697305,426.81302127219664,4.983131406999334,-44.92387176710903,100.0,461.80799357096356,461.80799357096356,14.329999923706055,0.0
2,2024-04-03,V,274.9090270996094,280.4800109863281,276.55999755859375,280.4800109863281,4536600.0,2.0,-0.04101424097780182,277.44787168197297,274.2230064104749,9.461663947797717,-85.06380678417796,100.0,275.83543904622394,275.83543904622394,14.329999923706055,0.0
2,2024-04-03,VZ,39.49549102783203,42.900001525878906,42.529998779296875,42.58000183105469,18211800.0,2.0,0.015429265137719028,39.74792265875879,38.714482228122726,100.0,83.96003217614889,100.0,39.23120244344076,39.23120244344076,14.329999923706055,0.0
2,2024-04-03,WBA,17.295124053955078,19.170000076293945,18.489999771118164,18.75,21358500.0,2.0,-0.02829312867715572,18.712554239720326,16.662984904159885,0.0,-65.15934662371359,100.0,17.687769571940105,17.687769571940105,14.329999923706055,0.0
2,2024-04-03,WMT,58.764732360839844,59.5,58.939998626708984,59.380001068115234,14615100.0,2.0,-0.015465927258190959,59.711679831033464,58.015546426290754,24.953722384222758,-57.64890201727863,100.0,58.86361312866211,58.86361312866211,14.329999923706055,0.0
3,2024-04-04,AAPL,168.026611328125,171.9199981689453,168.82000732421875,170.2899932861328,53704400.0,3.0,-0.030411434085749534,169.74042993362082,167.33793920700418,28.734273279392212,34.8082343722955,39.014697730026995,168.5391845703125,168.5391845703125,16.350000381469727,0.0
3,2024-04-04,AMGN,260.1595153808594,276.7300109863281,267.75,276.04998779296875,2451200.0,3.0,-0.5022064527248062,279.2255089467493,255.35865853371942,0.0,-102.14443148288566,100.0,267.2920837402344,267.2920837402344,16.350000381469727,0.0
3,2024-04-04,AXP,217.13421630859375,229.67999267578125,219.2100067138672,229.13999938964844,3035300.0,3.0,-0.24116518599228698,228.25742041531788,215.35552514132274,11.352577757814231,-133.03749603933142,93.44056987660679,221.8064727783203,221.8064727783203,16.350000381469727,0.0
3,2024-04-04,BA,183.2899932861328,188.0,182.80999755859375,185.92999267578125,6513800.0,3.0,-0.24203519555288722,192.1127643203058,180.76222805029965,0.0,-88.41135593623567,100.0,186.43749618530273,186.43749618530273,16.350000381469727,0.0
3,2024-04-04,CAT,364.30328369140625,381.0299987792969,368.8800048828125,377.3699951171875,2492200.0,3.0,0.2984448047422461,373.9168358768972,352.22185125689185,65.93482650953086,75.49157016476164,87.57485882774432,363.06934356689453,363.06934356689453,16.350000381469727,0.0
3,2024-04-04,CRM,292.4288635253906,311.29998779296875,292.1000061035156,308.260009765625,8351000.0,3.0,-0.2947699460632407,309.226395023145,289.83814965458936,18.09122230358878,-105.36887328498176,71.91813325117351,299.5322723388672,299.5322723388672,16.350000381469727,0.0
3,2024-04-04,CSCO,46.707313537597656,49.54999923706055,48.040000915527344,49.09000015258789,17374000.0,3.0,-0.05164940241647997,48.65775542454391,46.21531243129105,0.0,-88.3915641692742,100.0,47.43653392791748,47.43653392791748,16.350000381469727,0.0
3,2024-04-04,CVX,154.02581787109375,161.9499969482422,159.82000732421875,160.8000030517578,9269700.0,3.0,0.05730063731147084,154.74643009254058,151.97762996605317,100.0,84.49957476235201,100.0,153.36203002929688,153.36203002929688,16.350000381469727,0.0
3,2024-04-04,DIS,116.0381088256836,120.19000244140625,116.95999908447266,119.22000122070312,13815400.0,3.0,-0.19718538038483757,124.1125209035455,113.93953445534122,17.707601303717567,-123.79074406533366,51.45409882831201,119.02602767944336,119.02602767944336,16.350000381469727,0.0
3,2024-04-04,DOW,56.399837493896484,60.689998626708984,59.64500045776367,60.40999984741211,5382100.0,3.0,0.05460971115814317,57.403651473691035,54.43498110992713,92.65180416603577,74.8284185485751,100.0,55.91931629180908,55.91931629180908,16.350000381469727,0.0
3,2024-04-04,GS,397.4815673828125,419.0,405.70001220703125,418.0,1704700.0,3.0,-0.20757171685482945,409.1246573920941,395.08939290087466,25.470893064099144,-66.11976463363932,47.66675488403322,402.1070251464844,402.1070251464844,16.350000381469727,0.0
3,2024-04-04,HD,349.00189208984375,365.0,356.9100036621094,362.6099853515625,4381600.0,3.0,-0.3629703439993932,362.11785424586424,344.6139115012061,0.0,-69.97715108175201,50.82802040300736,353.36588287353516,353.36588287353516,16.350000381469727,0.0
3,2024-04-04,HON,191.97860717773438,200.67999267578125,195.52000427246094,200.67999267578125,3414700.0,3.0,-0.21952422976619346,200.02794201015635,189.83402698398427,0.0,-92.88438916718424,100.0,194.9309844970703,194.9309844970703,16.350000381469727,0.0
3,2024-04-04,IBM,181.82530212402344,193.27999877929688,187.33999633789062,192.0,2983900.0,3.0,-0.044915772883115324,185.68245575808564,180.7689678869339,33.66428094779937,0.5550499097297863,61.524673284111984,183.22571182250977,183.22571182250977,16.350000381469727,0.0
3,2024-04-04,INTC,39.31985092163086,40.779998779296875,39.70000076293945,40.59000015258789,57307200.0,3.0,-0.19751731293020924,46.54188649950902,36.84826357068141,0.0,-78.10078379037533,100.0,41.695075035095215,41.695075035095215,16.350000381469727,0.0
3,2024-04-04,JNJ,147.75975036621094,155.5,152.41000366210938,155.30999755859375,6947400.0,3.0,-0.21217936391118997,155.82101912517965,145.64277939776957,0.0,-114.56302298080608,100.0,150.7318992614746,150.7318992614746,16.350000381469727,0.0
3,2024-04-04,JPM,191.21533203125,199.67999267578125,195.5500030517578,199.14999389648438,9243800.0,3.0,-0.0794498337141647,194.5418076495575,190.67088461118468,0.0,-128.7184810082025,100.0,192.6063461303711,192.6063461303711,16.350000381469727,0.0
3,2024-04-04,KO,57.57792282104492,60.150001525878906,59.16999816894531,60.09000015258789,14320700.0,3.0,-0.048151634850299274,59.37095758859813,57.12481572683156,0.0,-103.568310851673,100.0,58.247886657714844,58.247886657714844,16.350000381469727,0.0
3,2024-04-04,MCD,263.67755126953125,276.239990234375,269.9200134277344,276.239990234375,4095100.0,3.0,-0.36165248861976806,277.77799925514387,260.91633668235613,0.0,-119.63606207732934,100.0,269.34716796875,269.34716796875,16.350000381469727,0.0
3,2024-04-04,MMM,88.52362060546875,95.66999816894531,90.2300033569336,94.48999786376953,5864200.0,3.0,-0.11376997145644907,93.49701188021136,87.67134596890973,8.270477073889396,-68.1564990428839,74.48473306101097,90.58417892456055,90.58417892456055,16.350000381469727,0.0
3,2024-04-04,MRK,123.98528289794922,130.94000244140625,127.33999633789062,130.8300018310547,6753200.0,3.0,-0.11700460290806802,128.8025023075438,123.1791871455812,0.0,-133.33333333333334,32.31618086400251,125.9908447265625,125.9908447265625,16.350000381469727,0.0
