,Ticker,MA20,MACD,Signal_Line,Volume
0,DIS,0.5292069975877278,0.45736397808628776,0.4421495638672975,0.0
1,DIS,0.5298309391255898,0.45922955338706917,0.44134527884357644,0.0
2,DIS,0.5295998496671221,0.4544680362947551,0.4395716185011257,0.0
3,DIS,0.5289759081292607,0.4479601211588132,0.4366079186969024,0.0
4,DIS,0.5265783571133484,0.4273382416626864,0.4293419822472386,0.0873399251087367
5,DIS,0.5239092766889657,0.4078315048199257,0.41889895578770026,0.049765148154436785
6,DIS,0.5214712839599782,0.394372324101326,0.40734975430095827,0.033498262199589665
7,DIS,0.5198074458534601,0.3855333631876514,0.39601230564555884,0.021759704356591317
8,DIS,0.5182756707038392,0.37965930398125824,0.38554803237638874,0.022220150537356397
9,DIS,0.5166349376644077,0.3816204853025866,0.3776421356690043,0.024586845641729835
10,DIS,0.5146822377348053,0.3812098544948421,0.37121994764344585,0.03296098822665058
11,DIS,0.5127179759273743,0.3803021696372268,0.36586674178186235,0.0
12,DIS,0.5109791397709906,0.3790167928180604,0.36127906962354733,0.0
13,DIS,0.5089224446484741,0.37893970112302977,0.35759063278677855,0.0
14,DIS,0.5071199468724288,0.3806254681565182,0.3550400306557341,0.0
15,DIS,0.5055485385548502,0.38665770662434606,0.35443141000842704,0.0
16,DIS,0.5041504473311225,0.3946699543229619,0.35584636560138705,0.0
17,DIS,0.5024172763926162,0.39790181249185,0.3577454701482451,0.0
18,DIS,0.5012040567356628,0.40332057159846274,0.3605509944054066,0.0
19,DIS,0.4999908370787094,0.4090343599668518,0.36415168496972655,0.0
20,DIS,0.4984194287611303,0.40962343276915536,0.3671720645202215,0.0
21,DIS,0.49739685543911083,0.4205028285331685,0.3721707897951423,0.053477999791250515
22,DIS,0.4968364663232432,0.428671223481559,0.37810868650379087,0.029141028843435023
23,DIS,0.4970097834170937,0.4412019543523488,0.3858333998021617,0.02701210512748945
24,DIS,0.49886427138469136,0.4553119163968322,0.39536242549475836,0.023871796235516267
25,DIS,0.5010711711290661,0.46683558953158516,0.40572099858659477,0.04362447755149176
26,DIS,0.501822213632158,0.4599224563471392,0.41236689968659307,0.07127003238046337
27,DIS,0.5023883803371016,0.4532945415423842,0.4161103649414766,0.0536907403292637
28,DIS,0.5026144986359231,0.4443880921796476,0.4169910300736275,0.0
29,DIS,0.5020136663965222,0.4335266519627429,0.4151174026191442,0.0
30,DIS,0.5015514843060571,0.42410616594003586,0.4113823776722161,0.0
31,DIS,0.5010777509161985,0.4155150078726683,0.4063550907424967,0.0
32,DIS,0.501470487450864,0.417981691526939,0.40291877324116276,0.0
33,DIS,0.5018517850573354,0.4202659002813496,0.4007119175600311,0.0
34,DIS,0.5019095574219521,0.41953224841277287,0.39877228745605997,0.0
35,DIS,0.5014589329779406,0.4172564979871932,0.39668039279049466,0.0
36,DIS,0.5003150401585268,0.410271318863765,0.3933488182760427,0.0
37,DIS,0.4992635831225001,0.40266054491363906,0.38887700361945776,0.0
38,DIS,0.49508086639254145,0.36276623706658667,0.3758299153524797,0.14149436519550915
39,DIS,0.49105991122566683,0.33533972343274804,0.3588820649730414,0.08917941063756482
40,DIS,0.48698118052064476,0.3101256586051687,0.3393387697001452,0.06414348464316115
41,DIS,0.48268869806098635,0.2994131545640619,0.32116132662051355,0.05226389509358024
42,DIS,0.4781650062539211,0.2893301457463664,0.3042259873883221,0.043629813417351386
43,DIS,0.47304637439625363,0.28216412756917464,0.2889767317957629,0.051874333504804054
44,DIS,0.46773131861457573,0.2803483613283628,0.2763463223169135,0.06871749297249113
45,DIS,0.4625202530892083,0.28260944086575646,0.2667787029151891,0.0
46,DIS,0.458522402636806,0.2847830048192585,0.25964054216622723,0.0
47,DIS,0.45497517874410187,0.29256096265023773,0.25577625273427174,0.0
48,DIS,0.45186702552771507,0.3019279848226688,0.2549082535588372,0.0
49,DIS,0.4489899617697959,0.30972004888706023,0.25606344175569895,0.0
50,DIS,0.4462977695786505,0.31849559708248437,0.25907062762197286,0.0
51,DIS,0.44389443921058946,0.32875563648472517,0.2639117824991356,0.0
52,DIS,0.4409133851963598,0.3401974755146684,0.2705006341316517,0.0
53,DIS,0.43669022534286794,0.3358164549208392,0.27473180084973986,0.0
54,DIS,0.43424067708311354,0.35164699130546595,0.2818743987611527,0.0
55,DIS,0.4322302030258216,0.36827764130150015,0.29153606308472135,0.09312933956643443
56,DIS,0.4310054292485588,0.385888183608025,0.3034455757259281,0.0471287532285242
57,DIS,0.43127118071533843,0.4153255828226658,0.3199606857189413,0.05986199455359929
58,DIS,0.43445443483219615,0.43856748104325777,0.33868965921822686,0.03700245111457561
59,DIS,0.4378283388101334,0.46198123050222306,0.35923051552656443,0.0276573978483186
60,DIS,0.44186084739208775,0.48288870224821884,0.38062596767273393,0.04208002636178021
61,DIS,0.4451885324204876,0.49806721253306024,0.40134522372219206,0.04779651731939634
62,DIS,0.4486549871341481,0.5076346075160685,0.420191623047674,0.0
63,DIS,0.45232930987639497,0.5158169684129679,0.4372109740676043,0.0
64,DIS,0.455841870702943,0.52146433994282,0.4521669608025565,0.0
65,DIS,0.45908867759440986,0.5237046487586405,0.4646635280649043,0.0
66,DIS,0.46265900972773144,0.5269129024032588,0.475422318985907,0.0
67,DIS,0.4659866979296621,0.5298933343896015,0.4847368112368874,0.0
68,DIS,0.469533921117137,0.5353745134333822,0.49348946215999684,0.0
69,DIS,0.4731966890338457,0.5388183566309442,0.5013090414570482,0.0
70,DIS,0.4768363480047073,0.5413050516654976,0.5081549670006914,0.0
71,DIS,0.4802102540983313,0.5409786022532823,0.5135542187548953,0.0
72,DIS,0.4855368671738489,0.564634281701941,0.5234887241321088,0.1436680581274477
73,DIS,0.49299527662496834,0.5922940940674482,0.5380018858792535,0.06126953523393694
74,DIS,0.4990943094594664,0.6143446811782831,0.5548465215126624,0.042446379103118166
75,DIS,0.5044657483045127,0.6243122552973348,0.5706882142713748,0.02757163356535529
76,DIS,0.5093417372886333,0.6279676241589154,0.5842292364844612,0.047925402339469174
77,DIS,0.5128427411739565,0.6275691409049253,0.5949674670371823,0.04108699135858693
78,DIS,0.5162686469797246,0.6241348965313331,0.6027428713755204,0.0500295121101163
79,DIS,0.5192843651179535,0.6197178217467353,0.6079147221430661,0.0
80,DIS,0.5221036607426299,0.6147167659530066,0.6108651115842719,0.0
81,DIS,0.5248305177630033,0.6070089431498765,0.6113958317891832,0.0
82,DIS,0.5277191359938462,0.5993031760147733,0.6099913045550978,0.0
83,DIS,0.5303304468745282,0.5896519308209727,0.6065767849156695,0.0
84,DIS,0.5329764211739798,0.5808926605006699,0.6017659977438308,0.0
85,DIS,0.5357726036214356,0.572932051637607,0.5960277733084663,0.0
86,DIS,0.5383492510833472,0.5650095926631787,0.5895566546293276,0.0
87,DIS,0.5414458498268102,0.5649399414480178,0.5843632267085606,0.0
88,DIS,0.5440456062345684,0.561798672212361,0.5794628472235255,0.0
89,DIS,0.5459405429675321,0.5499106684524081,0.572720710625013,0.06984197247612894
90,DIS,0.5477210887260044,0.5389157682967238,0.5647171626522748,0.03398564799579239
91,DIS,0.549616018054063,0.5293970131615062,0.5560548753370173,0.025706076041554508
