,Ticker,MA20,MACD,Signal_Line,Volume
0,TRV,0.20263491571046943,0.35516768286510786,0.36561913119940764,0.11572735014254508
1,TRV,0.20213056300837096,0.3624992869631462,0.36389481656326167,0.16310859343181902
2,TRV,0.20212593590122396,0.36886121601101163,0.3639719542383121,0.0
3,TRV,0.2013347005791042,0.37439095833241787,0.36529972124582677,0.0
4,TRV,0.20008538221427408,0.3722109231765814,0.3658628069865675,0.0
5,TRV,0.1992848904185307,0.3768510571946866,0.36737565302790337,0.0
6,TRV,0.19885457171319842,0.3829598691349877,0.36998456705952426,0.0
7,TRV,0.19828544092312472,0.3881306319205675,0.3732555653358085,0.0
8,TRV,0.19783012951307644,0.3948583142966538,0.3774126940444527,0.11190566107593765
9,TRV,0.1967149949961764,0.3882204827649861,0.3792186386379493,0.06440371727942537
10,TRV,0.19618750252210027,0.39235843841829215,0.3816107959939952,0.0634292272946055
11,TRV,0.19588211458006954,0.3981134691486385,0.3848421594386284,0.05130141804583657
12,TRV,0.19546104895936667,0.4009594775786921,0.3880788553340194,0.061020400607205004
13,TRV,0.19451022616901814,0.396266586548931,0.3895937556704142,0.10794920211781259
14,TRV,0.19472538382718674,0.38867566557291744,0.3890677038834121,0.16496575215668852
15,TRV,0.19447551891158943,0.3829758151583801,0.38734185865047477,0.0
16,TRV,0.19422103027783932,0.36923172769333945,0.38281441805614835,0.0
17,TRV,0.19383004028875894,0.3588604487157929,0.37681791931599334,0.0
18,TRV,0.19343211105103908,0.3553601989757132,0.37121932399041846,0.0
19,TRV,0.19252981950906967,0.34635826552678434,0.36467941866185094,0.13417379392054501
20,TRV,0.19151055823427754,0.3449545731996089,0.359126113363978,0.09175015735495576
21,TRV,0.19053886290926658,0.3469282078871311,0.35513534076902004,0.0683453663593617
22,TRV,0.19023578739114488,0.3596898223939292,0.3548645459439937,0.07834869858195416
23,TRV,0.18990726363096377,0.36994148356953904,0.35699506936916336,0.10939390573512534
24,TRV,0.18974531290390861,0.37410761400386683,0.35965334052060516,0.12760339146210523
25,TRV,0.18916692168638383,0.3772082015048829,0.3624898494892904,0.20778333148209857
26,TRV,0.18820911050697609,0.37619369197747904,0.3645267806051326,0.0
27,TRV,0.18699680843448818,0.37189450997897583,0.3651720103928048,0.0
28,TRV,0.18611951100931612,0.37660861245548527,0.36676750704937533,0.0
29,TRV,0.18687835629899108,0.39409955922506784,0.3720485273731636,0.0
30,TRV,0.1872230805825108,0.4106209793785513,0.3800559895910799,0.08015106075752527
31,TRV,0.18769041586260182,0.42778086032385765,0.3903907835046039,0.05688622311081491
32,TRV,0.18836596955222218,0.44246917360741966,0.4020215673631206,0.050589062904957606
33,TRV,0.18958979194665404,0.45512586666785776,0.41422399551141403,0.05706097967344219
34,TRV,0.19104501912126715,0.46406348147024684,0.4260322410839183,0.07321411381391388
35,TRV,0.19247942233680604,0.4701296880731539,0.4368677200761761,0.07455811025954312
36,TRV,0.1945847538293155,0.4750668676178486,0.44666649049332857,0.15457069865600356
37,TRV,0.19666232493827351,0.47769317998610744,0.455106811664908,0.0
38,TRV,0.1984183089939433,0.47801024958575233,0.46193166296928045,0.07718834462586545
39,TRV,0.2009840461200556,0.483220933828342,0.46858455124279585,0.06336924728794106
40,TRV,0.20344696256535055,0.48979039028858684,0.4754109654859071,0.06072642452515828
41,TRV,0.20544124461599944,0.48905683083360757,0.48070414547657,0.043227812951238474
42,TRV,0.2069612510082528,0.4906863963367793,0.48531178508122363,0.06139138805583324
43,TRV,0.2083609480960278,0.48884857308080915,0.4885771196980989,0.08116849938909253
44,TRV,0.2099295371364105,0.4848199080330626,0.49026700823647845,0.15657003221148505
45,TRV,0.21151201060481206,0.4804547744285901,0.49061950407527705,0.0
46,TRV,0.21452888446459029,0.49476880512778043,0.4941787559626747,0.0
47,TRV,0.21695580075105791,0.49193371149289283,0.49637705131940235,0.1019304676219038
48,TRV,0.21903337411934554,0.4909826039958637,0.49791792769693877,0.04695175682180014
49,TRV,0.2206991355163912,0.49631372272554447,0.5003712099918574,0.10072790551297715
50,TRV,0.2220579316768867,0.497359491815375,0.5025732688901335,0.049897441593542896
51,TRV,0.2231429888676668,0.49714002867411433,0.5042846690350256,0.05726461549853752
52,TRV,0.22456351415075915,0.5026497168777269,0.5069152545470433,0.10627198341293644
53,TRV,0.22523444327497888,0.49574731229403945,0.5074393895130114,0.1953748750416528
54,TRV,0.22590768821210117,0.4889340159746559,0.5062987657396173,0.0
55,TRV,0.2266017542841361,0.4827008263304642,0.5039591527440447,0.0
56,TRV,0.22699043354380533,0.47309917832190596,0.49988912620572906,0.0
57,TRV,0.22744620359777468,0.46540266878217196,0.4948709579902811,0.0
58,TRV,0.22843409408021587,0.46606492807521627,0.4910080503613269,0.0
59,TRV,0.2282212440448803,0.4529693002862697,0.484919427315483,0.13261357325335998
60,TRV,0.22834617791475997,0.4508051312494657,0.47955303362565393,0.06110777888851864
61,TRV,0.22843871864561693,0.44316843469374845,0.4735114661135773,0.04104261542448814
62,TRV,0.22792510946989486,0.43046598705510775,0.465769935346719,0.05800214743233737
63,TRV,0.2277562245776925,0.4234579917747167,0.4579722018725536,0.04036802547299048
64,TRV,0.22798527118253964,0.42232536021406547,0.45147469451690264,0.06246880669406494
65,TRV,0.2282582721987041,0.42162639292163295,0.44611665724406596,0.08204746565959495
66,TRV,0.22734210498361773,0.4209506440337933,0.44167551198511035,0.0
67,TRV,0.22753875844944194,0.42455535960888896,0.43894790998679695,0.0
68,TRV,0.22739068876141144,0.4240452080190177,0.4366490271185266,0.0
69,TRV,0.2262431611054887,0.41490861475214336,0.4327180608459025,0.045273057129105114
70,TRV,0.2251319098114446,0.40611232278580256,0.42755934120877465,0.03822651708689696
